sample_id,ME_um5_green,ME_um0_grey,ME_um1_turquoise,ME_um3_brown,ME_um8_pink,ME_um9_magenta,ME_um6_red,ME_um2_blue,ME_um4_yellow,ME_um7_black
AC24BRTL002891,-0.03316229011796614,-0.010092165938965341,0.05135993084640226,0.0197784785200515,0.0446215360014501,0.03820199535473795,-0.00997378351209537,-0.059450145533141124,-0.05748398570391508,-0.040193103101923686
AC24BRTL002898,-0.032236889839921457,-0.021268000333985796,0.029529470202345986,0.017099532963659417,0.016317141036317217,0.04051160077859158,-0.012454852423554576,-0.05536598382480622,-0.054061473094623044,-0.04178997026682757
AC24BRTL002905,0.039806805568058136,-0.021545027794161117,-0.0419322477261489,0.016504932176316607,0.02481852365287511,0.05591765407910677,-0.034124139464353456,-0.0141056032926611,-0.055582200864153754,-0.04188553886190897
AC24BRTL002915,0.04133796068683085,-0.019758911232250466,-0.06426421031999834,0.02869121168135542,0.012907088590012496,0.05907430804781151,-0.01813770515785673,0.020909055422414023,-0.046781952162611454,-0.03078696983757811
AC24BRTL002922,0.07512009518057845,-0.00928960486121476,-0.05425536213035348,0.03087574998298481,0.03390760928688153,0.06142495333639849,-0.03226986521584359,-0.007934371455603247,-0.052189345398374054,-0.023407000848428026
AC24BRTL003001,0.06949652622270878,-0.013973827467846013,-0.03215420306288734,0.03418898344970415,0.04362485116379147,0.06339519982308266,-0.02111800240945755,-0.016479199654455722,-0.04791744858240927,-0.022628981790576038
AC24BRTL003022,0.025370474965945047,-0.025224055627026575,-0.02225173956280947,0.02264615681315239,0.019196871959694207,0.048300978909592215,-0.031275544182959227,-0.03128753692041832,-0.061220840390000905,-0.03602261614973096
AC24BRTL003083,-0.04275777166559598,-0.024084994862332933,0.04114700725981428,0.01891188789070717,0.023413375042582642,0.039372890245897144,-0.0038598908789309956,-0.06918953470548138,-0.06034050816529011,-0.0400481693049081
AC24BRTL003090,-0.049215855627354504,-0.03184028760032238,0.035095696904140036,0.011974779274615785,0.012581328074116865,0.03352403665763896,-0.013376355505703347,-0.07427787629742347,-0.058666425540520435,-0.044855856116351
AC24BRTL003114,0.05751592920231016,-0.023551669036033087,-0.023849087490531603,0.022925850670513226,0.028778288878978656,0.05037380160084825,-0.03287882469128728,-0.027712297852471778,-0.054098131185086724,-0.032702348223208055
AC24BRTL003169,-0.03966880889609168,-0.02020323644143327,0.04468698183176742,0.021397792977160213,0.021370767355799566,0.0311319416363873,-0.005716495504555929,-0.06123599172674876,-0.05359207890130758,-0.03891202294118751
AC24BRTL003179,0.016470842198263336,0.024975809029856022,0.059156753381693815,0.051556352734836525,0.07685287050064384,0.05655490465360056,0.014122046595469418,-0.02176891664500603,-0.0371315809308605,-0.02135153404752924
AC24BRTL003193,0.04971625154955545,-0.006679594064761239,0.0023383859636019267,0.040755705141765,0.04684695860072353,0.0558839360132412,-0.0113171453020079,-0.009620118346473649,-0.04410348259755372,-0.027732240207283536
AC24BRTL003265,-0.0443868342597099,-0.029766994276063025,0.050380949204205334,0.01791007825714586,0.03181506444996046,0.035038400600670344,-0.00974746213063814,-0.06709652333629167,-0.05827139792449521,-0.044506182334521145
AC24BRTL003275,0.004383568779128753,0.02188319447661142,0.07912685289301781,0.038509150791651355,0.06848442468991763,0.05127844013398809,0.016738399986131143,-0.03747350862977856,-0.048605654395545456,-0.039693100044130236
AC24BRTL003282,0.004407308447461606,0.028488006051377822,0.07870093744252972,0.03661282046946314,0.0903814116032058,0.05437049703174244,-0.004087647102414335,-0.043035576476403596,-0.0499417225692607,-0.03261258323927895
AC24BRTL003289,0.07551880790325306,-0.005903611453727319,-0.010406704278720381,0.029872179291102197,0.0562391012272372,0.05592495013986151,-0.028928071558805626,-0.002604155424015036,-0.05109706158128564,-0.03484288709325313
AC24BRTL003299,0.07220720323239008,0.012262718806947194,0.02677936864465661,0.036843180578527535,0.07336583076094676,0.05523287906828121,-0.013772743427072213,-0.02301726470785497,-0.04549492543228186,-0.02831347577258698
AC24BRTL003300,0.08744805922152846,0.025726574819646943,0.013513551111725537,0.03933460156538782,0.08397176494828358,0.06351870606813274,-0.018803515904856398,-0.019501884538010727,-0.04260950427111989,-0.025469329158090803
AC24BRTL003306,0.08098366251315527,-0.022384173495211605,-0.050056282378103376,0.023931589750621807,0.05497216967006949,0.05610228296179885,-0.03729666657134047,-0.0043715795815420485,-0.058551911809048986,-0.04259944046996282
AC24BRTL003361,0.0421498390149607,0.008085007496612753,-0.015557537306861678,0.050347983025310246,0.04772317757861818,0.0708896995749354,-0.015152455311738585,0.030942115287868385,-0.0423644401394631,-0.024359722136588578
AC24BRTL003373,0.02443358782934828,0.036573489561844454,0.07693609178590023,0.048660080813522036,0.09074510281139295,0.05722344731720467,0.0073828088451474766,-0.024817171924351726,-0.043437239302215935,-0.021802079729715016
AC24BRTL003385,0.06755810872043148,-0.0035844048401695557,-0.004688221668796327,0.031020597905073014,0.04770001499204009,0.056035158576577516,-0.025834358985506154,-0.010445240498697078,-0.0484756463518564,-0.024340393153126163
AC24BRTL003397,0.060915723201415514,-0.05369516590507166,-0.09025994943392596,0.006595870302577531,0.017555164717356377,0.03213361166277766,-0.046794617377240895,-0.00954877154756001,-0.07035438791461408,-0.04904062244886359
AC24BRTL003457,-0.016306160591478866,-0.002714864152215199,0.044732775474852264,0.01818819276117211,0.0726823323573157,0.03635872462829951,-0.024535077665797992,-0.06073188831664169,-0.06455356324376384,-0.04299722666132233
AC24BRTL003467,-0.021674760758541616,0.011770810956365953,0.05584455926933734,0.02391618092531651,0.06667643733381666,0.045733238015601516,-0.004946403979239573,-0.05793094422763165,-0.060107935063059746,-0.04112123118035808
AC24BRTL003474,-0.01082967745282377,-0.013452912565514227,0.0372995956485439,0.024321988041501583,0.04028166972351431,0.04083584815913805,-0.0037358951451197902,-0.03924522974762556,-0.056623471711539856,-0.04832806064597836
AC24BRTL003481,0.0746925827109356,-0.010763722929241456,-0.05702012073201174,0.03767471064148753,0.0386417276838556,0.06507749574515909,-0.032086224746312446,0.015592726008405855,-0.052655674148834195,-0.031099995288072956
AC24BRTL003491,0.08992510464456076,0.006065663278660171,-0.01499728980689333,0.038767859455052164,0.06708961476880466,0.05749534781412055,-0.028732540910459146,0.009996543029668124,-0.04364904479837213,-0.020486827210386232
AC24BRTL003492,0.07137270806537746,-0.0014792126880879112,0.030577892472484682,0.040300339438795164,0.07620571948934309,0.05504961698829061,-0.019719935757625488,-0.012056329061765247,-0.03767882140799487,-0.028055555388255424
AC24BRTL003498,0.07342800385406348,-0.010679722973472588,0.010967369160786998,0.03209053354547613,0.05355878649698874,0.049903027422355785,-0.020634395055087944,7.689383484116215e-4,-0.0495887196280225,-0.03451179404310571
AC24BRTL003553,-0.026407591352905723,-0.01672410035790723,0.04199567801697205,0.01909017600196151,0.044073952371494945,0.03328827680071486,-0.020273464617159207,-0.06890437740473776,-0.06336674839516662,-0.0417761401872655
AC24BRTL003564,-0.04292400965668815,-0.026038356508557153,0.040842176556225275,0.012449328319816756,0.030747605442537636,0.030374847897815267,-0.019196202480147268,-0.08077582174123055,-0.06320493417106048,-0.04169442557181991
